Year,Game Number,Home Team,Away Team,L_2 Cluster,H_1 Cluster
2008,12,NYJ,TEN,9,8
2008,12,OAK,DEN,5,4
2008,12,PHI,BAL,5,8
2008,12,SF,DAL,9,8
2008,12,TB,DET,7,6
2008,12,WAS,SEA,7,5
2008,13,ARI,PHI,9,8
2008,13,ATL,SD,6,4
2008,13,BAL,CIN,9,8
2008,13,CAR,GB,1,6
2008,13,CHI,MIN,5,4
2008,13,DEN,NYJ,9,8
2008,13,IND,CLE,4,5
2008,13,JAX,HOU,9,8
2008,13,KC,OAK,6,4
2008,13,MIA,STL,2,5
2008,13,NO,TB,6,4
2008,13,NYG,WAS,9,8
2008,13,PIT,NE,7,6
2008,13,SEA,DAL,9,8
2008,13,SF,BUF,6,4
2008,13,TEN,DET,9,7
2008,14,ATL,NO,6,3
2008,14,CIN,IND,9,8
2008,14,CLE,TEN,5,8
2008,14,DAL,PIT,8,2
2008,14,HOU,GB,6,3
2008,14,JAX,CHI,9,8
2008,14,KC,DEN,7,5
2008,14,MIA,BUF,5,8
2008,14,MIN,DET,4,5
2008,14,NE,SEA,8,2
2008,14,NYJ,SF,5,8
2008,14,OAK,SD,9,7
2008,14,PHI,NYG,6,4
2008,14,STL,ARI,9,8
2008,14,TB,CAR,5,4
2008,14,WAS,BAL,9,8
2008,15,BUF,NYJ,6,4
2008,15,CLE,PHI,9,8
2008,15,DEN,CAR,9,8
2008,15,DET,IND,5,8
2008,15,GB,JAX,4,2
2008,15,MIN,ARI,9,7
2008,15,NE,OAK,9,7
2008,15,NO,CHI,6,4
2008,15,NYG,DAL,5,4
2008,15,PIT,BAL,8,10
2008,15,SD,KC,10,9
2008,15,SEA,STL,8,10
2008,15,SF,MIA,5,8
2008,15,TB,ATL,6,4
2008,15,TEN,HOU,6,4
2008,15,WAS,CIN,9,8
2008,16,ARI,NE,9,7
2008,16,ATL,MIN,5,8
2008,16,BAL,DAL,7,3
2008,16,BUF,DEN,4,5
2008,16,CAR,NYG,8,10
2008,16,CIN,CLE,9,8
2008,16,GB,CHI,4,2
2008,16,HOU,OAK,5,8
2008,16,IND,JAX,8,10
2008,16,MIA,KC,2,5
2008,16,NO,DET,9,8
2008,16,NYJ,SEA,6,4
2008,16,PHI,WAS,5,8
2008,16,PIT,TEN,6,4
2008,16,SD,TB,6,4
2008,16,SF,STL,8,10
2008,17,CAR,NO,9,8
2008,17,CHI,HOU,7,4
2008,17,CLE,PIT,9,8
2008,17,DAL,PHI,9,8
2008,17,DEN,SD,9,8
2008,17,DET,GB,5,4
2008,17,JAX,BAL,9,8
2008,17,KC,CIN,9,8
2008,17,MIA,NYJ,7,3
2008,17,NE,BUF,6,4
2008,17,NYG,MIN,3,2
2008,17,OAK,TB,2,5
2008,17,SEA,ARI,5,4
2008,17,STL,ATL,6,4
2008,17,TEN,IND,9,8
2008,17,WAS,SF,2,5
2008,18,ATL,ARI,5,8
2008,18,BAL,MIA,6,4
2008,18,IND,SD,2,5
2008,18,PHI,MIN,7,3
2008,19,ARI,CAR,9,8
2008,19,BAL,TEN,2,5
2008,19,PHI,NYG,6,4
2008,19,SD,PIT,5,8
2008,20,BAL,PIT,5,8
2008,20,PHI,ARI,5,4
2008,21,PIT,ARI,6,4
2009,1,BUF,NE,8,10
2009,1,CHI,GB,7,6
2009,1,DAL,TB,5,4
2009,1,DEN,CIN,7,3
2009,1,DET,NO,9,8
2009,1,JAX,IND,6,4
2009,1,KC,BAL,6,4
2009,1,MIA,ATL,5,8
2009,1,MIN,CLE,6,4
2009,1,NYJ,HOU,5,8
2009,1,PHI,CAR,9,8
2009,1,SD,OAK,2,5
2009,1,SF,ARI,7,3
2009,1,STL,SEA,9,8
2009,1,TEN,PIT,7,5
2009,1,WAS,NYG,9,8
2009,2,ARI,JAX,9,8
2009,2,BAL,SD,6,4
2009,2,CAR,ATL,5,8
2009,2,CIN,GB,7,3
2009,2,CLE,DEN,5,8
2009,2,HOU,TEN,4,5
2009,2,IND,MIA,4,2
2009,2,MIN,DET,7,6
2009,2,NE,NYJ,6,4
2009,2,NO,PHI,5,4
2009,2,NYG,DAL,7,6
2009,2,OAK,KC,2,5
2009,2,PIT,CHI,4,2
2009,2,SEA,SF,9,8
2009,2,STL,WAS,7,3
2009,2,TB,BUF,9,8
2009,3,ATL,NE,5,8
2009,3,CAR,DAL,6,3
2009,3,CHI,SEA,4,2
2009,3,CLE,BAL,9,8
2009,3,DEN,OAK,9,8
2009,3,GB,STL,5,8
2009,3,IND,ARI,5,4
2009,3,JAX,HOU,7,3
2009,3,KC,PHI,9,8
2009,3,MIA,SD,6,3
2009,3,NO,BUF,6,4
2009,3,NYG,TB,9,8
2009,3,PIT,CIN,8,10
2009,3,SF,MIN,1,6
2009,3,TEN,NYJ,6,4
2009,3,WAS,DET,5,8
2009,4,BAL,NE,5,8
2009,4,BUF,MIA,9,8
2009,4,CIN,CLE,3,1
2009,4,DAL,DEN,2,5
2009,4,DET,CHI,5,8
2009,4,GB,MIN,9,8
2009,4,NYG,KC,9,8
2009,4,NYJ,NO,9,8
2009,4,OAK,HOU,9,8
2009,4,SD,PIT,9,7
2009,4,SEA,IND,9,8
2009,4,STL,SF,9,8
2009,4,TB,WAS,2,5
2009,4,TEN,JAX,9,8
2009,5,ATL,SF,9,8
2009,5,CIN,BAL,4,2
2009,5,CLE,BUF,2,5
2009,5,DAL,KC,8,2
2009,5,HOU,ARI,5,8
2009,5,IND,TEN,5,8
2009,5,JAX,SEA,9,8
2009,5,MIN,STL,9,8
2009,5,NE,DEN,8,2
2009,5,NYJ,MIA,7,6
2009,5,OAK,NYG,9,7
2009,5,PIT,DET,5,8
2009,5,TB,PHI,9,8
2009,5,WAS,CAR,8,2
2009,6,ARI,SEA,9,8
2009,6,BAL,MIN,9,8
2009,6,BUF,NYJ,4,2
2009,6,CAR,TB,2,5
2009,6,CHI,ATL,6,4
2009,6,CLE,PIT,5,8
2009,6,DEN,SD,2,5
2009,6,DET,GB,9,7
2009,6,HOU,CIN,6,4
2009,6,KC,WAS,2,5
2009,6,NYG,NO,9,8
2009,6,PHI,OAK,6,4
2009,6,STL,JAX,2,5
2009,6,TEN,NE,9,7
2009,7,ARI,NYG,7,3
2009,7,ATL,DAL,6,4
2009,7,BUF,CAR,6,4
2009,7,CHI,CIN,9,7
2009,7,GB,CLE,9,8
2009,7,IND,STL,9,8
2009,7,MIN,PIT,6,3
2009,7,NE,TB,9,8
2009,7,NO,MIA,8,10
2009,7,NYJ,OAK,9,8
2009,7,PHI,WAS,9,8
2009,7,SD,KC,9,8
2009,7,SF,HOU,9,8
2009,8,ATL,NO,6,4
2009,8,CAR,ARI,9,8
2009,8,CLE,CHI,9,8
2009,8,DEN,BAL,9,8
2009,8,HOU,BUF,2,5
2009,8,JAX,TEN,5,8
2009,8,MIA,NYJ,7,3
2009,8,MIN,GB,5,8
2009,8,NYG,PHI,9,7
2009,8,OAK,SD,5,8
2009,8,SEA,DAL,9,8
2009,8,SF,IND,7,3
2009,8,STL,DET,6,4
2009,9,ARI,CHI,9,8
2009,9,BAL,CIN,9,8
2009,9,CAR,NO,8,2
2009,9,DAL,PHI,2,5
2009,9,DET,SEA,2,5
2009,9,GB,TB,4,2
2009,9,HOU,IND,6,4
2009,9,KC,JAX,9,8
2009,9,MIA,NE,6,4
2009,9,PIT,DEN,6,4
2009,9,SD,NYG,2,1
2009,9,TEN,SF,4,5
2009,9,WAS,ATL,9,8
2009,10,ATL,CAR,5,4
2009,10,BAL,CLE,5,4
2009,10,BUF,TEN,6,4
2009,10,CHI,SF,6,4
2009,10,CIN,PIT,2,5
2009,10,DAL,GB,6,4
2009,10,DEN,WAS,2,5
2009,10,DET,MIN,9,8
2009,10,JAX,NYJ,6,4
2009,10,KC,OAK,7,3
2009,10,NE,IND,10,9
2009,10,NO,STL,6,4
2009,10,PHI,SD,9,8
2009,10,SEA,ARI,2,5
2009,10,TB,MIA,5,8
2009,11,ARI,STL,9,8
2009,11,ATL,NYG,6,4
2009,11,BUF,JAX,2,1
2009,11,CIN,OAK,8,10
2009,11,CLE,DET,7,6
2009,11,IND,BAL,2,5
2009,11,MIA,CAR,6,4
2009,11,NO,TB,5,4
2009,11,NYJ,NE,9,8
2009,11,PHI,CHI,2,5
2009,11,PIT,KC,4,5
2009,11,SD,DEN,9,8
2009,11,SEA,MIN,9,8
2009,11,SF,GB,9,8
2009,11,TEN,HOU,2,5
2009,11,WAS,DAL,4,2
2009,12,ARI,TEN,1,6
2009,12,CAR,NYJ,9,8
2009,12,CHI,MIN,9,8
2009,12,CLE,CIN,9,8
2009,12,GB,DET,5,4
2009,12,IND,HOU,8,10
2009,12,JAX,SF,9,8
2009,12,KC,SD,9,8
2009,12,MIA,BUF,2,5
2009,12,NE,NO,5,8
2009,12,NYG,DEN,9,8
2009,12,OAK,DAL,9,8
2009,12,PIT,BAL,6,4
2009,12,SEA,STL,6,4
2009,12,TB,ATL,4,1
2009,12,WAS,PHI,2,5
2009,13,BAL,GB,9,8
2009,13,DAL,NYG,6,4
2009,13,DEN,KC,9,8
2009,13,DET,CIN,5,8
2009,13,HOU,JAX,9,8
2009,13,MIN,ARI,5,8
2009,13,NE,MIA,4,2
2009,13,NO,WAS,8,10
2009,13,NYJ,BUF,6,4
2009,13,OAK,PIT,8,10
2009,13,PHI,ATL,9,8
2009,13,SD,CLE,5,4
2009,13,SF,SEA,7,3
2009,13,STL,CHI,5,8
2009,13,TB,CAR,5,4
2009,13,TEN,IND,9,8
2009,14,ARI,SF,9,8
2009,14,BUF,KC,6,4
2009,14,CAR,NE,6,3
2009,14,CIN,MIN,9,8
2009,14,DEN,IND,9,8
2009,14,DET,BAL,9,8
2009,14,GB,CHI,6,4
2009,14,MIA,JAX,6,4
2009,14,NO,ATL,6,4
2009,14,NYJ,TB,9,8
2009,14,PHI,NYG,5,8
2009,14,PIT,CLE,5,8
2009,14,SD,DAL,6,4
2009,14,SEA,HOU,9,7
2009,14,STL,TEN,9,8
2009,14,WAS,OAK,6,4
2009,15,ARI,DET,6,4
2009,15,ATL,NYJ,8,10
2009,15,CHI,BAL,9,8
2009,15,CIN,SD,6,3
2009,15,CLE,KC,7,3
2009,15,DAL,NO,9,8
2009,15,GB,PIT,8,10
2009,15,HOU,STL,2,5
2009,15,IND,JAX,2,5
2009,15,MIA,TEN,9,8
2009,15,MIN,CAR,6,4
2009,15,NE,BUF,5,8
2009,15,NYG,WAS,9,8
2009,15,OAK,DEN,4,2
2009,15,SF,PHI,9,8
2009,15,TB,SEA,7,4
2009,16,BAL,PIT,7,3
2009,16,BUF,ATL,9,8
2009,16,CAR,NYG,9,8
2009,16,DAL,WAS,9,8
2009,16,DEN,PHI,6,4
2009,16,DET,SF,5,8
2009,16,HOU,MIA,9,8
2009,16,JAX,NE,9,8
2009,16,KC,CIN,6,3
2009,16,MIN,CHI,5,8
2009,16,NYJ,IND,4,5
2009,16,OAK,CLE,9,8
2009,16,SD,TEN,9,8
2009,16,SEA,GB,9,8
2009,16,STL,ARI,9,8
2009,16,TB,NO,10,9
2009,17,ATL,TB,7,3
2009,17,BAL,OAK,6,4
2009,17,CHI,DET,6,4
2009,17,CIN,NYJ,9,8
2009,17,GB,ARI,9,8
2009,17,IND,BUF,9,8
2009,17,JAX,CLE,5,8
2009,17,KC,DEN,6,4
2009,17,NE,HOU,4,2
2009,17,NO,CAR,9,8
2009,17,NYG,MIN,9,7
2009,17,PHI,DAL,9,8
2009,17,PIT,MIA,6,4
2009,17,SF,STL,7,3
2009,17,TEN,SEA,2,5
2009,17,WAS,SD,3,1
2009,18,BAL,NE,9,7
2009,18,GB,ARI,9,7
2009,18,NYJ,CIN,6,4
2009,18,PHI,DAL,9,8
2009,19,ARI,NO,9,8
2009,19,BAL,IND,5,8
2009,19,DAL,MIN,9,8
2009,19,NYJ,SD,2,5
2009,20,MIN,NO,7,3
2009,20,NYJ,IND,7,3
2009,21,NO,IND,4,5
2010,1,ARI,STL,2,5
2010,1,ATL,PIT,7,3
2010,1,BAL,NYJ,7,5
2010,1,CAR,NYG,6,4
2010,1,CIN,NE,9,7
2010,1,CLE,TB,4,5
2010,1,DAL,WAS,5,4
2010,1,DEN,JAX,6,4
2010,1,DET,CHI,2,5
2010,1,GB,PHI,6,4
2010,1,IND,HOU,9,8
2010,1,MIA,BUF,5,8
2010,1,MIN,NO,6,4
2010,1,OAK,TEN,9,8
2010,1,SD,KC,5,8
2010,1,SF,SEA,7,4
2010,2,ARI,ATL,9,8
2010,2,BAL,CIN,6,3
2010,2,BUF,GB,9,8
2010,2,CHI,DAL,7,3
2010,2,HOU,WAS,8,10
2010,2,JAX,SD,9,8
2010,2,KC,CLE,2,5
2010,2,MIA,MIN,6,4
2010,2,NE,NYJ,7,3
2010,2,NO,SF,7,3
2010,2,NYG,IND,9,8
2010,2,PHI,DET,7,4
2010,2,PIT,TEN,5,8
2010,2,SEA,DEN,9,8
2010,2,STL,OAK,6,3
2010,2,TB,CAR,5,8
2010,3,ATL,NO,4,5
2010,3,BUF,NE,6,4
2010,3,CIN,CAR,5,4
2010,3,CLE,BAL,6,4
2010,3,DAL,HOU,5,4
2010,3,DET,MIN,5,8
2010,3,GB,CHI,4,5
2010,3,IND,DEN,5,8
2010,3,NYJ,MIA,6,3
2010,3,OAK,ARI,7,6
2010,3,PHI,JAX,5,8
2010,3,PIT,TB,9,8
2010,3,SD,SEA,5,8
2010,3,SF,KC,5,8
2010,3,TEN,NYG,6,4
2010,3,WAS,STL,6,4
2010,4,ARI,SD,9,8
2010,4,BAL,PIT,7,5
2010,4,CAR,NO,7,3
2010,4,CHI,NYG,5,8
2010,4,CIN,CLE,5,8
2010,4,DEN,TEN,2,5
2010,4,DET,GB,5,4
2010,4,HOU,OAK,6,4
2010,4,IND,JAX,6,4
2010,4,NE,MIA,7,4
2010,4,NYJ,BUF,9,8
2010,4,SEA,STL,9,8
2010,4,SF,ATL,4,2
2010,4,WAS,PHI,9,8
2010,5,ATL,CLE,7,5
2010,5,CHI,CAR,9,8
2010,5,DEN,BAL,9,8
2010,5,GB,WAS,8,2
2010,5,JAX,BUF,7,6
2010,5,KC,IND,6,4
2010,5,MIN,NYJ,5,8
2010,5,NO,ARI,2,5
2010,5,NYG,HOU,9,8
2010,5,PHI,SF,6,4
2010,5,SD,OAK,3,1
2010,5,STL,DET,9,8
2010,5,TB,CIN,8,2
2010,5,TEN,DAL,6,6
2010,6,ATL,PHI,9,7
2010,6,BAL,NE,4,5
2010,6,CLE,PIT,5,8
2010,6,DAL,MIN,7,3
2010,6,DET,NYG,6,4
2010,6,IND,WAS,6,4
2010,6,KC,HOU,8,10
2010,6,MIA,GB,7,3
2010,6,NO,TB,9,8
2010,6,NYJ,DEN,4,2
2010,6,OAK,SF,7,5
2010,6,SD,STL,9,8
2010,6,SEA,CHI,6,4
2010,6,TEN,JAX,9,8
2010,7,ARI,SEA,9,8
2010,7,BUF,BAL,7,6
2010,7,CIN,ATL,9,8
2010,7,CLE,NO,9,8
2010,7,JAX,KC,5,8
2010,7,MIN,GB,6,3
2010,7,NE,SD,5,8
2010,7,NYG,DAL,7,6
2010,7,OAK,DEN,9,7
2010,7,PHI,TEN,4,2
2010,7,PIT,MIA,2,5
2010,7,SF,CAR,4,2
2010,7,STL,TB,8,10
2010,7,WAS,CHI,2,5
2010,8,BUF,KC,6,4
2010,8,CAR,STL,5,8
2010,8,DEN,SF,6,3
2010,8,GB,NYJ,7,3
2010,8,HOU,IND,9,8
2010,8,JAX,DAL,9,8
2010,8,MIA,CIN,2,5
2010,8,MIN,NE,6,3
2010,8,PIT,NO,6,4
2010,8,SEA,OAK,9,8
2010,8,TB,ARI,6,6
2010,8,TEN,SD,7,3
2010,8,WAS,DET,2,5
2010,9,ARI,MIN,8,10
2010,9,CHI,BUF,7,6
2010,9,DAL,GB,9,8
2010,9,IND,PHI,5,4
2010,9,KC,OAK,4,5
2010,9,MIA,BAL,5,8
2010,9,NE,CLE,9,8
2010,9,NO,CAR,5,8
2010,9,NYG,SEA,9,7
2010,9,NYJ,DET,8,10
2010,9,PIT,CIN,9,8
2010,9,SD,HOU,8,2
2010,9,TB,ATL,5,8
2010,10,BAL,ATL,5,8
2010,10,CAR,TB,9,8
2010,10,CIN,IND,9,8
2010,10,DAL,NYG,9,8
2010,10,DET,BUF,9,8
2010,10,HOU,JAX,6,4
2010,10,KC,DEN,9,7
2010,10,MIN,CHI,6,4
2010,10,NE,PIT,9,8
2010,10,NYJ,CLE,6,6
2010,10,PHI,WAS,9,7
2010,10,SEA,ARI,5,4
2010,10,STL,SF,2,1
2010,10,TEN,MIA,6,4
2010,11,ARI,KC,9,8
2010,11,ATL,STL,7,3
2010,11,BAL,CAR,9,8
2010,11,BUF,CIN,4,2
2010,11,CHI,MIA,9,8
2010,11,CLE,JAX,4,2
2010,11,DEN,SD,9,8
2010,11,DET,DAL,6,4
2010,11,GB,MIN,5,4
2010,11,HOU,NYJ,6,4
2010,11,IND,NE,9,8
2010,11,NYG,PHI,6,4
2010,11,OAK,PIT,9,8
2010,11,SEA,NO,9,8
2010,11,TB,SF,6,4
2010,11,WAS,TEN,2,5
2010,12,CAR,CLE,6,4
2010,12,CIN,NYJ,6,4
2010,12,GB,ATL,6,4
2010,12,JAX,NYG,8,10
2010,12,KC,SEA,6,4
2010,12,MIA,OAK,6,4
2010,12,MIN,WAS,6,4
2010,12,NE,DET,2,5
2010,12,NO,DAL,1,6
2010,12,PHI,CHI,9,8
2010,12,PIT,BUF,6,6
2010,12,SD,IND,5,8
2010,12,SF,ARI,9,8
2010,12,STL,DEN,7,4
2010,12,TB,BAL,9,8
2010,12,TEN,HOU,9,8
2010,13,ATL,TB,4,2
2010,13,BUF,MIN,9,8
2010,13,CAR,SEA,2,6
2010,13,CHI,DET,4,5
2010,13,CLE,MIA,7,5
2010,13,DAL,IND,6,4
2010,13,DEN,KC,5,8
2010,13,HOU,PHI,6,4
2010,13,JAX,TEN,9,8
2010,13,NO,CIN,6,4
2010,13,NYJ,NE,9,8
2010,13,OAK,SD,9,8
2010,13,PIT,BAL,8,10
2010,13,SF,GB,6,4
2010,13,STL,ARI,5,4
2010,13,WAS,NYG,9,7
2010,14,ATL,CAR,9,8
2010,14,BAL,HOU,9,8
2010,14,CIN,PIT,5,4
2010,14,CLE,BUF,6,4
2010,14,DEN,ARI,9,8
2010,14,GB,DET,2,5
2010,14,IND,TEN,9,8
2010,14,KC,SD,9,8
2010,14,MIA,NYJ,5,4
2010,14,NE,CHI,9,8
2010,14,NYG,MIN,5,4
2010,14,OAK,JAX,7,5
2010,14,PHI,DAL,7,5
2010,14,SEA,SF,9,8
2010,14,STL,NO,9,8
2010,14,TB,WAS,4,5
2010,15,ARI,CAR,9,8
2010,15,ATL,SEA,5,4
2010,15,BUF,MIA,6,4
2010,15,CHI,MIN,9,8
2010,15,CLE,CIN,6,4
2010,15,DEN,OAK,6,3
2010,15,DET,TB,2,5
2010,15,GB,NE,2,5
2010,15,HOU,TEN,9,7
2010,15,JAX,IND,5,8
2010,15,KC,STL,5,4
2010,15,NO,BAL,5,4
2010,15,NYJ,PIT,2,5
2010,15,PHI,NYG,10,9
2010,15,SF,SD,9,8
2010,15,WAS,DAL,5,8
2010,16,BAL,CLE,6,4
2010,16,CAR,PIT,9,8
2010,16,DAL,ARI,6,4
2010,16,DET,MIA,8,10
2010,16,HOU,DEN,8,10
2010,16,IND,OAK,6,4
2010,16,MIN,PHI,7,3
2010,16,NE,BUF,9,8
2010,16,NO,ATL,7,6
2010,16,NYG,GB,9,8
2010,16,NYJ,CHI,7,3
2010,16,SD,CIN,9,8
2010,16,SEA,TB,5,8
2010,16,SF,STL,6,4
2010,16,TEN,KC,9,7
2010,16,WAS,JAX,6,3
2010,17,ARI,SF,9,8
2010,17,BUF,NYJ,9,8
2010,17,CAR,ATL,9,8
2010,17,CHI,GB,7,3
2010,17,CIN,BAL,5,8
2010,17,DAL,PHI,4,2
2010,17,JAX,HOU,5,8
2010,17,MIA,NE,9,7
2010,17,MIN,DET,5,8
2010,17,NYG,WAS,6,4
2010,17,OAK,KC,6,4
2010,17,PIT,CLE,9,7
2010,17,SD,DEN,5,4
2010,17,STL,SEA,5,4
2010,17,TB,NO,7,3
2010,17,TEN,IND,6,3
2010,18,BAL,KC,7,4
2010,18,GB,PHI,5,8
2010,18,NO,SEA,6,4
2010,18,NYJ,IND,2,5
2010,19,BAL,PIT,4,2
2010,19,GB,ATL,5,4
2010,19,NYJ,NE,6,4
2010,19,SEA,CHI,9,7
2010,20,GB,CHI,9,8
2010,20,NYJ,PIT,9,8
2010,21,PIT,GB,5,8
2011,1,ATL,CHI,9,8
2011,1,BUF,KC,9,8
2011,1,CAR,ARI,2,5
2011,1,CIN,CLE,4,1
2011,1,DAL,NYJ,8,10
2011,1,DET,TB,5,4
2011,1,IND,HOU,9,7
2011,1,MIN,SD,2,5
2011,1,NE,MIA,6,4
2011,1,NO,GB,10,9
2011,1,NYG,WAS,5,4
2011,1,OAK,DEN,6,4
2011,1,PHI,STL,5,8
2011,1,PIT,BAL,9,8
2011,1,SEA,SF,9,8
2011,1,TEN,JAX,9,8
2011,2,ARI,WAS,2,5
2011,2,BAL,TEN,5,8
2011,2,CHI,NO,5,8
2011,2,CIN,DEN,6,4
2011,2,CLE,IND,7,3
2011,2,DAL,SF,8,10
2011,2,GB,CAR,2,6
2011,2,HOU,MIA,5,8
2011,2,JAX,NYJ,9,8
2011,2,KC,DET,9,8
2011,2,OAK,BUF,6,6
2011,2,PHI,ATL,2,1
2011,2,SD,NE,9,8
2011,2,SEA,PIT,9,8
2011,2,STL,NYG,9,8
2011,2,TB,MIN,10,10
2011,3,ARI,SEA,7,5
2011,3,ATL,TB,9,8
2011,3,BAL,STL,9,7
2011,3,DEN,TEN,2,5
2011,3,DET,MIN,8,10
2011,3,GB,CHI,9,8
2011,3,HOU,NO,4,2
2011,3,JAX,CAR,2,5
2011,3,KC,SD,9,8
2011,3,MIA,CLE,4,2
2011,3,NE,BUF,8,10
2011,3,NYG,PHI,1,6
2011,3,NYJ,OAK,7,3
2011,3,PIT,IND,2,5
2011,3,SF,CIN,2,5
2011,3,WAS,DAL,2,5
2011,4,ATL,SEA,5,8
2011,4,BUF,CIN,8,10
2011,4,CAR,CHI,6,4
2011,4,DEN,GB,9,8
2011,4,DET,DAL,10,9
2011,4,IND,TB,2,5
2011,4,MIA,SD,6,4
2011,4,MIN,KC,6,4
2011,4,NE,OAK,5,8
2011,4,NO,JAX,5,8
2011,4,NYG,ARI,8,10
2011,4,NYJ,BAL,9,8
2011,4,PIT,HOU,6,4
2011,4,SF,PHI,8,10
2011,4,TEN,CLE,9,8
2011,4,WAS,STL,9,8
2011,5,ARI,MIN,9,7
2011,5,CHI,DET,5,4
2011,5,CIN,JAX,4,5
2011,5,GB,ATL,4,2
2011,5,KC,IND,8,10
2011,5,NO,CAR,1,6
2011,5,NYJ,NE,5,8
2011,5,OAK,HOU,4,2
2011,5,PHI,BUF,9,8
2011,5,SD,DEN,5,4
2011,5,SEA,NYG,7,6
2011,5,TB,SF,9,8
2011,5,TEN,PIT,9,8
2011,6,BUF,NYG,7,3
2011,6,CAR,ATL,7,3
2011,6,CLE,OAK,9,8
2011,6,DAL,NE,1,6
2011,6,HOU,BAL,6,4
2011,6,IND,CIN,6,4
2011,6,JAX,PIT,9,8
2011,6,MIA,NYJ,5,8
2011,6,MIN,CHI,9,7
2011,6,NO,TB,5,4
2011,6,PHI,WAS,9,8
2011,6,SF,DET,4,5
2011,6,STL,GB,9,8
2011,7,ATL,DET,6,4
2011,7,BAL,JAX,9,8
2011,7,CHI,TB,9,8
2011,7,DEN,MIA,8,10
2011,7,GB,MIN,7,4
2011,7,HOU,TEN,9,8
2011,7,IND,NO,9,7
2011,7,KC,OAK,9,8
2011,7,PIT,ARI,5,8
2011,7,SD,NYJ,8,2
2011,7,SEA,CLE,6,4
2011,7,STL,DAL,9,8
2011,7,WAS,CAR,5,8
2011,8,ARI,BAL,8,2
2011,8,CIN,SEA,9,8
2011,8,CLE,SF,9,8
2011,8,DAL,PHI,9,7
2011,8,DET,DEN,9,8
2011,8,IND,TEN,9,8
2011,8,JAX,HOU,5,4
2011,8,MIA,NYG,8,2
2011,8,MIN,CAR,4,2
2011,8,NE,PIT,9,8
2011,8,NO,STL,5,8
2011,8,SD,KC,6,4
2011,8,WAS,BUF,9,8
2011,9,ATL,IND,9,8
2011,9,BAL,PIT,7,5
2011,9,CHI,PHI,6,3
2011,9,CIN,TEN,4,5
2011,9,CLE,HOU,9,8
2011,9,DEN,OAK,4,2
2011,9,GB,SD,5,8
2011,9,MIA,KC,9,8
2011,9,NYG,NE,2,5
2011,9,NYJ,BUF,6,4
2011,9,SEA,DAL,6,4
2011,9,SF,WAS,5,8
2011,9,STL,ARI,4,2
2011,9,TB,NO,9,8
2011,10,ARI,PHI,8,10
2011,10,BAL,SEA,9,8
2011,10,BUF,DAL,9,7
2011,10,DEN,KC,6,4
2011,10,DET,CHI,9,7
2011,10,HOU,TB,9,8
2011,10,JAX,IND,6,3
2011,10,MIN,GB,9,7
2011,10,NE,NYJ,5,8
2011,10,NO,ATL,7,3
2011,10,NYG,SF,6,4
2011,10,OAK,SD,5,8
2011,10,PIT,CIN,6,4
2011,10,STL,CLE,2,5
2011,10,TEN,CAR,9,8
2011,10,WAS,MIA,5,4
2011,11,ARI,SF,9,8
2011,11,BUF,MIA,9,8
2011,11,CAR,DET,4,5
2011,11,CIN,BAL,6,4
2011,11,DAL,WAS,2,5
2011,11,JAX,CLE,7,3
2011,11,KC,NE,5,4
2011,11,NYJ,DEN,2,5
2011,11,OAK,MIN,5,4
2011,11,PHI,NYG,7,4
2011,11,SD,CHI,6,4
2011,11,SEA,STL,7,6
2011,11,TB,GB,5,8
2011,11,TEN,ATL,9,8
2011,12,ARI,STL,2,5
2011,12,BUF,NYJ,2,5
2011,12,CAR,IND,6,4
2011,12,CHI,OAK,5,8
2011,12,CLE,CIN,4,5
2011,12,DEN,SD,4,2
2011,12,GB,DET,5,4
2011,12,HOU,JAX,5,4
2011,12,MIA,DAL,2,5
2011,12,MIN,ATL,9,8
2011,12,NE,PHI,5,4
2011,12,NYG,NO,9,8
2011,12,PIT,KC,6,4
2011,12,SF,BAL,6,4
2011,12,TB,TEN,3,1
2011,12,WAS,SEA,2,5
2011,13,ATL,HOU,6,4
2011,13,BAL,CLE,9,8
2011,13,CAR,TB,9,8
2011,13,CIN,PIT,9,8
2011,13,DAL,ARI,2,5
2011,13,DEN,MIN,4,2
2011,13,DET,NO,9,8
2011,13,GB,NYG,7,3
2011,13,IND,NE,9,8
2011,13,KC,CHI,7,3
2011,13,NYJ,WAS,2,5
2011,13,OAK,MIA,9,8
2011,13,PHI,SEA,9,8
2011,13,SD,JAX,5,8
2011,13,STL,SF,9,8
2011,13,TEN,BUF,5,8
2011,14,ATL,CAR,8,2
2011,14,BUF,SD,9,8
2011,14,CHI,DEN,8,10
2011,14,CLE,PIT,6,4
2011,14,HOU,CIN,8,10
2011,14,IND,BAL,9,8
2011,14,KC,NYJ,9,8
2011,14,MIN,DET,9,8
2011,14,NE,WAS,6,3
2011,14,NO,TEN,7,3
2011,14,NYG,DAL,4,2
2011,14,OAK,GB,9,7
2011,14,PHI,MIA,5,4
2011,14,SF,ARI,2,5
2011,14,STL,SEA,9,8
2011,14,TB,JAX,7,4
2011,15,BAL,SD,9,8
2011,15,CAR,HOU,9,8
2011,15,CIN,STL,7,3
2011,15,CLE,ARI,4,2
2011,15,DAL,TB,9,8
2011,15,DET,OAK,8,10
2011,15,GB,KC,6,4
2011,15,JAX,ATL,9,7
2011,15,MIA,BUF,5,4
2011,15,NE,DEN,5,4
